time,Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Place Code,Declared County/Area,Declaration Request Number,Incident Duration Days,time_x,EarnBeg,EarnHirAS,EarnHirNS,EarnS,EarnSepS,Emp,EmpEnd,EmpS,EmpSpv,EmpTotal,FrmJbC,FrmJbCS,FrmJbGn,FrmJbGnS,FrmJbLs,FrmJbLsS,HirA,HirAEnd,HirAEndR,HirAEndRepl,HirAEndReplr,HirAs,Payroll,Unnamed: 0.1,county,county_codes,county_name,state,state_abv,time_y
2017-07-01,,,,,,,,,,,,,,,,,,2746.0,1969.0,2032.0,2962.0,,2417.0,2488.0,2155.0,2147.0,2898.0,66.0,7.0,144.0,72.0,78.0,65.0,480.0,333.0,0.136,189.0,0.077,193.0,21226049.0,,29.0,12:29,Dixie County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3829.0,2925.0,2895.0,4229.0,,538586.0,545885.0,464305.0,458910.0,653666.0,6668.0,5263.0,27786.0,20155.0,21118.0,14892.0,115080.0,81580.0,0.15,53794.0,0.099,51912.0,6574873851.0,,31.0,12:31,Duval County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3262.0,2422.0,2460.0,3653.0,,147878.0,148532.0,125643.0,124346.0,180881.0,717.0,1277.0,6527.0,4999.0,5810.0,3722.0,33003.0,22889.0,0.154,16362.0,0.11,14635.0,1552934202.0,,33.0,12:33,Escambia County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2626.0,1928.0,1944.0,2930.0,,22717.0,22355.0,19366.0,19258.0,27014.0,-383.0,111.0,905.0,961.0,1288.0,850.0,4298.0,2989.0,0.133,2084.0,0.092,2219.0,189307410.0,,35.0,12:35,Flagler County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2902.0,1938.0,1941.0,3219.0,,3419.0,3300.0,2887.0,2891.0,4041.0,-115.0,-7.0,160.0,135.0,275.0,141.0,622.0,413.0,0.123,253.0,0.07499999999999997,303.0,32120867.0,,37.0,12:37,Franklin County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2761.0,2109.0,2235.0,3069.0,,13545.0,13283.0,11475.0,11616.0,16025.0,-302.0,-137.0,554.0,458.0,856.0,595.0,2481.0,1808.0,0.135,1254.0,0.093,1168.0,121957981.0,,39.0,12:39,Gadsden County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2642.0,2236.0,2243.0,2883.0,,3267.0,3233.0,2853.0,2838.0,3787.0,-35.0,13.0,118.0,115.0,152.0,102.0,520.0,380.0,0.11699999999999999,262.0,0.081,264.0,26795522.0,,41.0,12:41,Gilchrist County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3119.0,2316.0,2329.0,3355.0,,1981.0,1917.0,1720.0,1742.0,2261.0,-47.0,-15.0,89.0,62.0,136.0,77.0,280.0,197.0,0.10099999999999999,108.0,0.055,121.0,19913927.0,,43.0,12:43,Glades County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2670.0,1854.0,1765.0,2990.0,,3584.0,3366.0,2957.0,2974.0,4223.0,-224.0,-21.0,119.0,143.0,342.0,164.0,639.0,409.0,0.11800000000000001,290.0,0.083,338.0,30412074.0,,45.0,12:45,Gulf County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3158.0,2014.0,2282.0,3460.0,,3111.0,3132.0,2772.0,2720.0,3644.0,17.0,50.0,143.0,109.0,126.0,60.0,532.0,360.0,0.115,217.0,0.07,232.0,31183205.0,,47.0,12:47,Hamilton County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2728.0,1941.0,1948.0,3003.0,,5976.0,5936.0,5198.0,5250.0,7021.0,-45.0,-51.0,311.0,193.0,356.0,244.0,1045.0,738.0,0.124,427.0,0.07200000000000001,452.0,52649333.0,,49.0,12:49,Hardee County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2863.0,1946.0,1927.0,3117.0,,9767.0,9705.0,8465.0,8613.0,11483.0,-88.0,-166.0,556.0,297.0,644.0,463.0,1716.0,1240.0,0.127,684.0,0.07,696.0,87125594.0,,51.0,12:51,Hendry County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2703.0,2051.0,2061.0,2963.0,,42278.0,42675.0,36772.0,36520.0,50873.0,390.0,225.0,2025.0,1493.0,1635.0,1268.0,8594.0,5903.0,0.139,3878.0,0.091,3787.0,369899877.0,,53.0,12:53,Hernando County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2545.0,1850.0,1852.0,2782.0,,23240.0,24434.0,20175.0,19990.0,28930.0,1336.0,215.0,2443.0,1045.0,1106.0,829.0,5689.0,4259.0,0.179,1816.0,0.076,2145.0,202757786.0,,55.0,12:55,Highlands County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3970.0,2847.0,2882.0,4342.0,,690827.0,692866.0,603028.0,602223.0,819546.0,2354.0,460.0,29986.0,21637.0,27632.0,21177.0,128719.0,89838.0,0.13,59852.0,0.087,58441.0,8732405911.0,,57.0,12:57,Hillsborough County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2339.0,1844.0,1901.0,2535.0,,3460.0,3467.0,3036.0,3010.0,4094.0,9.0,28.0,114.0,113.0,105.0,85.0,634.0,431.0,0.124,317.0,0.092,310.0,25263557.0,,59.0,12:59,Holmes County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3066.0,2157.0,2160.0,3336.0,,43896.0,43802.0,38666.0,38699.0,51057.0,-80.0,-43.0,1808.0,1452.0,1889.0,1494.0,7161.0,5136.0,0.11699999999999999,3328.0,0.076,3526.0,431018132.0,,61.0,12:61,Indian River County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2707.0,2041.0,2090.0,2940.0,,14503.0,14538.0,12776.0,12659.0,16887.0,48.0,110.0,517.0,424.0,469.0,314.0,2383.0,1762.0,0.121,1245.0,0.086,1215.0,123028869.0,,63.0,12:63,Jackson County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2495.0,2107.0,2131.0,2793.0,,2340.0,2280.0,1969.0,2039.0,2779.0,-67.0,-80.0,121.0,88.0,188.0,168.0,439.0,311.0,0.135,190.0,0.08199999999999999,192.0,18850807.0,,65.0,12:65,Jefferson County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2317.0,1904.0,2150.0,2652.0,,1530.0,1403.0,1259.0,1293.0,1740.0,-108.0,-32.0,39.0,36.0,147.0,68.0,210.0,144.0,0.098,105.0,0.07200000000000001,88.0,11358258.0,,67.0,12:67,Lafayette County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2813.0,2106.0,2107.0,3077.0,,92301.0,92223.0,80332.0,80276.0,109294.0,-18.0,67.0,3713.0,3083.0,3731.0,3015.0,16994.0,11891.0,0.129,8178.0,0.08899999999999998,7896.0,837216047.0,,69.0,12:69,Lake County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3284.0,2407.0,2438.0,3672.0,,236370.0,227231.0,198535.0,204507.0,278894.0,-10077.0,-6991.0,9251.0,8942.0,19328.0,15933.0,42524.0,28696.0,0.124,19445.0,0.084,20836.0,2501693562.0,,71.0,12:71,Lee County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3561.0,2308.0,2325.0,3902.0,,152298.0,151779.0,131377.0,132902.0,180231.0,-723.0,-1753.0,6666.0,4621.0,7388.0,6375.0,27933.0,20402.0,0.134,13736.0,0.08999999999999997,12791.0,1731969579.0,,73.0,12:73,Leon County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2471.0,1811.0,1869.0,2718.0,,8390.0,8439.0,7236.0,7281.0,10137.0,43.0,-52.0,452.0,257.0,410.0,310.0,1747.0,1203.0,0.14300000000000002,751.0,0.08899999999999998,681.0,65405862.0,,75.0,12:75,Levy County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2950.0,2216.0,2215.0,3128.0,,1971.0,2001.0,1784.0,1802.0,2276.0,27.0,-18.0,73.0,46.0,45.0,64.0,305.0,217.0,0.109,144.0,0.07299999999999998,120.0,18622723.0,,77.0,12:77,Liberty County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2540.0,1993.0,1994.0,2757.0,,4402.0,4516.0,3876.0,3826.0,5268.0,109.0,60.0,257.0,207.0,148.0,147.0,867.0,640.0,0.14400000000000002,383.0,0.086,405.0,35495804.0,,79.0,12:79,Madison County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3172.0,2406.0,2464.0,3470.0,,110207.0,112026.0,95832.0,95081.0,132985.0,1879.0,738.0,6632.0,4259.0,4753.0,3522.0,22778.0,16194.0,0.146,9562.0,0.086,9841.0,1133920453.0,,81.0,12:81,Manatee County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2919.0,2122.0,2135.0,3201.0,,98721.0,98792.0,86064.0,85456.0,117019.0,44.0,623.0,3918.0,3449.0,3874.0,2826.0,18298.0,12728.0,0.129,8810.0,0.08899999999999998,8556.0,917779194.0,,83.0,12:83,Marion County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3245.0,2512.0,2479.0,3539.0,,65059.0,65230.0,56676.0,55085.0,77349.0,159.0,1525.0,3167.0,3929.0,3008.0,2404.0,12290.0,8554.0,0.131,5387.0,0.083,7078.0,667598698.0,,85.0,12:85,Martin County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3975.0,2734.0,2721.0,4287.0,,1110226.0,1103083.0,984187.0,984724.0,1277483.0,-7660.0,-1095.0,41918.0,37077.0,49578.0,38172.0,167258.0,118896.0,0.107,76978.0,0.07,86370.0,13981175769.0,,86.0,12:86,Miami-Dade County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3005.0,2318.0,2340.0,3356.0,,34504.0,32123.0,28386.0,29821.0,40365.0,-2385.0,-1450.0,1318.0,1080.0,3703.0,2530.0,5861.0,3737.0,0.112,2419.0,0.07299999999999998,2762.0,330129847.0,,87.0,12:87,Monroe County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2712.0,2064.0,2005.0,3038.0,,22237.0,21751.0,18709.0,17628.0,26658.0,-506.0,1202.0,998.0,1918.0,1503.0,716.0,4420.0,3042.0,0.138,2044.0,0.093,3105.0,195432074.0,,89.0,12:89,Nassau County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3213.0,2565.0,2570.0,3608.0,,88069.0,86682.0,73811.0,72703.0,107311.0,-1335.0,1152.0,3717.0,3709.0,5052.0,2557.0,19242.0,12871.0,0.147,9154.0,0.105,9256.0,906532030.0,,91.0,12:91,Okaloosa County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2773.0,2033.0,2044.0,3020.0,,10280.0,10351.0,9002.0,8982.0,12236.0,74.0,14.0,520.0,365.0,446.0,351.0,1956.0,1349.0,0.131,829.0,0.08,853.0,92634482.0,,93.0,12:93,Okeechobee County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3734.0,2543.0,2570.0,4082.0,,851246.0,854033.0,743818.0,740149.0,1004534.0,3110.0,3507.0,35567.0,26668.0,32457.0,23161.0,153288.0,110215.0,0.129,74648.0,0.08799999999999998,74479.0,9980645566.0,,95.0,12:95,Orange County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2813.0,2116.0,2104.0,3079.0,,88761.0,88343.0,76824.0,76134.0,105183.0,-404.0,771.0,3669.0,3472.0,4072.0,2701.0,16422.0,11519.0,0.13,7850.0,0.08899999999999998,8325.0,789946942.0,,97.0,12:97,Osceola County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3883.0,2902.0,2736.0,4225.0,,576650.0,574335.0,506686.0,503228.0,672277.0,-2034.0,3506.0,23657.0,22311.0,25692.0,18805.0,95627.0,67649.0,0.11800000000000001,43992.0,0.076,49358.0,7085097872.0,,99.0,12:99,Palm Beach County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2960.0,2198.0,2196.0,3236.0,,114647.0,114299.0,99282.0,99527.0,136106.0,-230.0,-172.0,5011.0,3968.0,5242.0,4140.0,21459.0,15017.0,0.131,10006.0,0.087,9900.0,1091708546.0,,101.0,12:101,Pasco County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3707.0,2705.0,2688.0,4050.0,,427567.0,427643.0,373589.0,373168.0,506206.0,323.0,505.0,19101.0,13868.0,18778.0,13363.0,78639.0,54054.0,0.126,34953.0,0.08199999999999999,35935.0,5017467689.0,,103.0,12:103,Pinellas County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3194.0,2227.0,2239.0,3475.0,,226750.0,227305.0,199507.0,198727.0,266149.0,570.0,734.0,8355.0,6352.0,7785.0,5618.0,39399.0,27798.0,0.122,19443.0,0.086,18337.0,2293791662.0,,105.0,12:105,Polk County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2838.0,1981.0,2027.0,3127.0,,15837.0,15581.0,13671.0,13872.0,18596.0,-285.0,-234.0,598.0,515.0,883.0,749.0,2760.0,1910.0,0.122,1312.0,0.084,1243.0,142069487.0,,107.0,12:107,Putnam County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3310.0,2356.0,2377.0,3677.0,,73050.0,73020.0,62405.0,61213.0,87921.0,-25.0,1181.0,3543.0,3299.0,3569.0,2118.0,14871.0,10615.0,0.145,7072.0,0.09699999999999999,7438.0,769310967.0,,109.0,12:109,St. Johns County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3179.0,2449.0,2499.0,3446.0,,70546.0,70240.0,61974.0,62187.0,82344.0,-329.0,-210.0,2811.0,2186.0,3140.0,2396.0,11797.0,8266.0,0.11699999999999999,5455.0,0.077,5432.0,698219339.0,,111.0,12:111,St. Lucie County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2895.0,2115.0,2137.0,3223.0,,39557.0,39635.0,33626.0,33183.0,48020.0,76.0,443.0,1817.0,1515.0,1740.0,1073.0,8463.0,6009.0,0.152,4192.0,0.106,3973.0,366853056.0,,113.0,12:113,Santa Rosa County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3526.0,2467.0,2494.0,3840.0,,156843.0,156845.0,137730.0,137888.0,183644.0,53.0,-126.0,6662.0,4951.0,6609.0,5077.0,26801.0,19115.0,0.122,12453.0,0.079,12458.0,1758366808.0,,115.0,12:115,Sarasota County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3688.0,2724.0,2728.0,4035.0,,198074.0,198769.0,172791.0,171588.0,234543.0,766.0,1181.0,8676.0,6880.0,7910.0,5699.0,36469.0,25978.0,0.131,17302.0,0.087,17426.0,2329982546.0,,117.0,12:117,Seminole County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2962.0,2267.0,2267.0,3259.0,,25211.0,25110.0,21827.0,21904.0,29826.0,-67.0,-70.0,1045.0,841.0,1112.0,911.0,4615.0,3283.0,0.13,2238.0,0.08899999999999998,2216.0,240566196.0,,119.0,12:119,Sumter County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2615.0,2003.0,2028.0,2863.0,,10914.0,10802.0,9411.0,9415.0,12900.0,-108.0,-12.0,307.0,278.0,415.0,289.0,1986.0,1391.0,0.128,1084.0,0.1,926.0,91342506.0,,121.0,12:121,Suwannee County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,3239.0,2376.0,2427.0,3522.0,,6169.0,6180.0,5458.0,5434.0,7201.0,18.0,28.0,252.0,175.0,234.0,147.0,1032.0,722.0,0.11699999999999999,470.0,0.076,463.0,63675718.0,,123.0,12:123,Taylor County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2855.0,2190.0,2173.0,3032.0,,3604.0,3636.0,3262.0,3285.0,4129.0,26.0,-21.0,104.0,63.0,78.0,85.0,524.0,374.0,0.10300000000000001,270.0,0.07499999999999997,231.0,33600501.0,,125.0,12:125,Union County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2948.0,2097.0,2103.0,3242.0,,163495.0,161918.0,140784.0,140905.0,194008.0,-1466.0,-48.0,7115.0,6033.0,8580.0,6081.0,30513.0,21134.0,0.13,14019.0,0.086,14564.0,1547544668.0,,127.0,12:127,Volusia County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2789.0,1878.0,1879.0,2986.0,,4944.0,4976.0,4256.0,4295.0,5922.0,27.0,-34.0,314.0,184.0,288.0,217.0,978.0,720.0,0.145,406.0,0.08199999999999999,420.0,45281447.0,,129.0,12:129,Wakulla County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2955.0,2246.0,2238.0,3416.0,,28538.0,27087.0,22972.0,22613.0,34729.0,-1362.0,365.0,1252.0,1278.0,2614.0,913.0,6191.0,4115.0,0.14800000000000002,2863.0,0.10300000000000001,3204.0,271733797.0,,131.0,12:131,Walton County,12.0,FL,2017-07-01
2017-07-01,,,,,,,,,,,,,,,,,,2678.0,1966.0,2023.0,2955.0,,5832.0,5816.0,5051.0,5045.0,6909.0,-10.0,8.0,227.0,157.0,237.0,149.0,1077.0,765.0,0.131,538.0,0.092,465.0,51006133.0,,133.0,12:133,Washington County,12.0,FL,2017-07-01
2017-09-04,4341.0,Yes,No,Yes,Yes,FL,9/27/2017,DR,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04,2017-10-04,6400.0,Big Cypress Indian Reservation,17113.0,30 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4341.0,Yes,No,Yes,Yes,FL,9/27/2017,DR,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04,2017-10-04,8550.0,Brighton Indian Reservation,17113.0,30 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4341.0,Yes,No,Yes,Yes,FL,9/27/2017,DR,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04,2017-10-04,24330.0,Fort Pierce Indian Reservation,17113.0,30 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4341.0,Yes,No,Yes,Yes,FL,9/27/2017,DR,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04,2017-10-04,32125.0,Hollywood Indian Reservation,17113.0,30 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4341.0,Yes,No,Yes,Yes,FL,9/27/2017,DR,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04,2017-10-04,33260.0,Immokalee Indian Reservation,17113.0,30 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4341.0,Yes,No,Yes,Yes,FL,9/27/2017,DR,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04,2017-10-04,71038.0,Tampa Reservation,17113.0,30 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99001.0,Alachua County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99003.0,Baker County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99005.0,Bay County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99007.0,Bradford County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99009.0,Brevard County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99011.0,Broward County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99013.0,Calhoun County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99015.0,Charlotte County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99017.0,Citrus County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99019.0,Clay County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99021.0,Collier County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99023.0,Columbia County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99027.0,DeSoto County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99029.0,Dixie County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99031.0,Duval County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99033.0,Escambia County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99035.0,Flagler County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99037.0,Franklin County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99039.0,Gadsden County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99041.0,Gilchrist County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99043.0,Glades County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99045.0,Gulf County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99047.0,Hamilton County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99049.0,Hardee County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99051.0,Hendry County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99053.0,Hernando County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99055.0,Highlands County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4337.0,Yes,No,Yes,Yes,FL,9/10/2017,DR,Hurricane,HURRICANE IRMA,2017-09-04,2017-10-18,99057.0,Hillsborough County,17103.0,44 days 00:00:00.000000000,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
